item_id,order_id,product_id,quantity,unit_price,discount_percent
I0002548,O001265,P00012,1,4950.09,25
I0002549,O000912,P00171,1,2538.86,0
I0002550,O000303,P00380,3,5920.65,10
I0002551,O000426,P00434,5,4908.95,25
I0002552,O001287,P00383,1,5280.64,5
I0002553,O000043,P00517,5,6345.02,10
I0002554,O000400,P00013,3,1612.87,10
I0002555,O000250,P00021,1,2548.39,25
I0002556,O000510,P00082,1,8396.88,15
I0002557,O000972,P00129,5,476.5,20
I0002558,O000249,P00323,3,3030.04,10
I0002559,O000121,P00044,5,538.38,5
I0002560,O001029,P00548,1,5468.74,0
I0002561,O000125,P00291,3,4983.7,5
I0002562,O000424,P00218,4,2583.54,5
I0002563,O000422,P00544,4,4673.49,10
I0002564,O000162,P00144,4,4947.22,5
I0002565,O000822,P00522,5,7052.86,0
I0002566,O001268,P00362,2,5255.92,0
I0002567,O000659,P00342,5,927.46,25
I0002568,O000752,P00441,1,6725.05,5
I0002569,O000177,P00462,2,1413.42,25
I0002570,O000491,P00396,4,5476.71,15
I0002571,O000711,P00191,3,5676.32,0
I0002572,O000595,P00104,4,2096.8,20
I0002573,O001041,P00044,2,582.6,10
I0002574,O000936,P00498,2,1568.91,0
I0002575,O000840,P00432,4,3597.75,0
I0002576,O001068,P00303,2,3108.49,25
I0002577,O000141,P00262,3,8050.52,20
I0002578,O000072,P00423,1,1670.66,15
I0002579,O001300,P00473,3,2359.62,5
I0002580,O000839,P00549,3,3294.87,0
I0002581,O000077,P00383,1,4085.75,15
I0002582,O001005,P00002,2,3600.92,0
I0002583,O000997,P00271,2,1722.19,10
I0002584,O000210,P00138,5,2993.92,5
I0002585,O000238,P00278,4,5794.98,15
I0002586,O000650,P00236,5,5018.98,0
I0002587,O000092,P00422,5,3700.19,10
I0002588,O001284,P00267,5,6358.38,0
I0002589,O001036,P00178,2,7344.48,25
I0002590,O001043,P00285,5,5737.44,5
I0002591,O000230,P00328,3,923.92,0
I0002592,O000930,P00337,5,3377.53,10
I0002593,O000545,P00127,4,6878.55,0
I0002594,O001147,P00436,5,1470.09,25
I0002595,O000555,P00109,4,5892.17,25
I0002596,O000625,P00036,2,2757.82,15
I0002597,O000134,P00516,5,2093.02,0
I0002598,O001336,P00482,4,3150.88,15
I0002599,O000440,P00228,2,3778.3,25
I0002600,O000029,P00487,4,6895.39,0
I0002601,O001240,P00239,1,3526.49,0
I0002602,O001050,P00358,2,2202.7,25
I0002603,O000382,P00430,1,6015.93,10
I0002604,O000542,P00137,3,4684.63,0
I0002605,O001342,P00269,1,4889.12,25
I0002606,O001252,P00239,1,3565.73,20
I0002607,O000946,P00365,4,1964.18,5
I0002608,O000041,P00287,1,4282.5,20
I0002609,O000558,P00507,5,2233.23,0
I0002610,O000761,P00164,3,2586.04,0
I0002611,O001273,P00078,1,1359.72,15
I0002612,O001300,P00317,1,2457.93,0
I0002613,O000954,P00284,5,2726.12,20
I0002614,O000799,P00487,2,7269.63,25
I0002615,O000376,P00417,2,3658.24,0
I0002616,O000296,P00508,3,3346.17,0
I0002617,O000354,P00272,2,1317.39,0
I0002618,O000106,P00547,5,4826.45,5
I0002619,O000884,P00392,5,5830.58,10
I0002620,O000973,P00221,1,2924.71,15
I0002621,O001337,P00409,4,1173.09,0
I0002622,O001218,P00036,1,2185.23,25
I0002623,O000849,P00243,4,4370.13,0
I0002624,O000839,P00370,2,8760.75,15
I0002625,O000695,P00032,1,5184.81,15
I0002626,O000123,P00321,1,384.84,0
I0002627,O001154,P00140,3,6902.47,0
I0002628,O001261,P00473,2,2008.6,0
I0002629,O000352,P00036,4,2021.5,0
I0002630,O000780,P00210,5,4521.15,20
I0002631,O000155,P00522,4,7291.05,10
I0002632,O000246,P00146,2,128.25,25
I0002633,O000573,P00260,3,2679.39,25
I0002634,O000228,P00115,4,3730.05,15
I0002635,O000013,P00071,4,2256.96,5
I0002636,O000111,P00251,4,2832.54,0
I0002637,O000601,P00231,3,2092.45,0
I0002638,O000296,P00189,3,5236.18,10
I0002639,O000702,P00016,2,1680.42,15
I0002640,O000291,P00277,1,4869.09,20
I0002641,O000557,P00018,5,3783.51,25
I0002642,O000370,P00457,4,5028.54,0
I0002643,O000862,P00214,2,2816.8,5
I0002644,O000461,P00324,1,8698.42,10
I0002645,O001335,P00419,1,3148.07,25
I0002646,O000050,P00308,5,6234.4,20
I0002647,O000707,P00138,3,3739.81,5
I0002648,O000783,P00360,1,3705.86,0
I0002649,O001367,P00109,5,4480.04,15
I0002650,O000881,P00094,2,250.5,10
I0002651,O001098,P00293,5,1572.42,5
I0002652,O000877,P00491,5,3702.98,15
I0002653,O000439,P00432,2,4421.37,0
I0002654,O001077,P00010,5,1955.44,10
I0002655,O001047,P00266,1,5688.72,10
I0002656,O000225,P00091,5,4311.65,10
I0002657,O001162,P00299,5,5555.66,10
I0002658,O000104,P00308,1,5044.72,20
I0002659,O000805,P00542,2,7637.94,20
I0002660,O000668,P00131,2,3138.86,5
I0002661,O000896,P00276,5,5304.01,0
I0002662,O000241,P00517,2,5122.93,15
I0002663,O000562,P00421,3,4219.42,0
I0002664,O000136,P00010,2,2583.33,0
I0002665,O000030,P00504,2,5649.02,5
I0002666,O000447,P00002,2,2419.01,0
I0002667,O001063,P00019,5,1097.37,25
I0002668,O000929,P00299,4,5838.95,0
I0002669,O001058,P00005,1,7403.19,25
I0002670,O000517,P00093,1,3453.09,25
I0002671,O001188,P00003,1,6490.94,25
I0002672,O001163,P00095,4,6683.68,20
I0002673,O000285,P00156,2,3203.23,0
I0002674,O001379,P00468,5,6298.16,25
I0002675,O000092,P00471,5,6941.84,15
I0002676,O001113,P00345,3,3520.42,0
I0002677,O000529,P00436,4,1176.28,0
I0002678,O001223,P00052,1,1895.84,15
I0002679,O000449,P00528,3,3364.05,0
I0002680,O000913,P00100,2,1743.34,0
I0002681,O000652,P00536,1,3723.9,15
I0002682,O000676,P00379,3,3860.71,25
I0002683,O000038,P00317,2,1840.43,5
I0002684,O000744,P00013,1,1671.2,25
I0002685,O000846,P00245,3,2909.72,10
I0002686,O001178,P00330,4,5239.52,5
I0002687,O000560,P00291,5,4955.86,10
I0002688,O000110,P00453,2,563.48,15
I0002689,O001319,P00142,3,789.58,25
I0002690,O000188,P00143,5,3145.16,0
I0002691,O001052,P00142,2,709.99,25
I0002692,O000306,P00296,1,8756.07,10
I0002693,O001088,P00145,1,2611.33,0
I0002694,O000666,P00509,3,2458.43,10
I0002695,O001305,P00233,3,5759.75,10
I0002696,O000456,P00320,2,5568.21,10
I0002697,O000604,P00018,1,3425.86,15
I0002698,O000286,P00097,5,4072.42,5
I0002699,O000238,P00110,5,4093.28,0
I0002700,O000709,P00181,3,2590.15,5
I0002701,O000065,P00408,1,436.19,15
I0002702,O000114,P00178,2,6556.7,10
I0002703,O000175,P00025,1,1490.55,0
I0002704,O000939,P00535,2,467.02,0
I0002705,O000261,P00180,2,7459.03,20
I0002706,O000719,P00438,1,2237.18,0
I0002707,O000767,P00271,5,1431.68,20
I0002708,O000666,P00440,4,5090.2,25
I0002709,O000782,P00265,3,5385.02,5
I0002710,O000901,P00182,2,5946.51,0
I0002711,O000052,P00308,4,4422.24,0
I0002712,O000015,P00341,2,608.26,20
I0002713,O001008,P00210,3,5012.61,5
I0002714,O001144,P00241,3,1864.8,0
I0002715,O001096,P00503,4,1699.44,5
I0002716,O000940,P00104,2,2490.82,0
I0002717,O000008,P00404,4,2135.2,25
I0002718,O000720,P00429,4,1877.52,25
I0002719,O000267,P00410,2,1823.36,0
I0002720,O001118,P00453,4,656.66,25
I0002721,O000601,P00277,5,4076.28,25
I0002722,O001185,P00083,2,4747.13,0
I0002723,O000075,P00371,1,1055.87,0
I0002724,O001026,P00523,3,5450.91,5
I0002725,O000482,P00150,2,3914.46,5
I0002726,O000110,P00215,3,3398.88,10
I0002727,O000313,P00388,5,5244.03,0
I0002728,O001305,P00089,3,6671.88,5
I0002729,O000731,P00365,2,2077.23,25
I0002730,O000819,P00177,1,3888.91,5
I0002731,O000254,P00290,1,5146.67,20
I0002732,O001120,P00505,2,6009.37,15
I0002733,O000511,P00151,4,2508.25,20
I0002734,O000629,P00440,2,5092.39,20
I0002735,O001030,P00295,5,8024.52,20
I0002736,O001059,P00067,5,3890.81,25
I0002737,O000048,P00430,5,7075.23,10
I0002738,O000712,P00266,1,5890.55,25
I0002739,O000373,P00104,1,1952.11,25
I0002740,O000402,P00380,3,6143.2,5
I0002741,O000507,P00085,2,711.9,0
I0002742,O000637,P00412,1,1886.01,15
I0002743,O000491,P00435,1,5724.72,0
I0002744,O000109,P00518,4,5220.42,0
I0002745,O000413,P00168,1,3790.99,10
I0002746,O000184,P00051,1,2647.59,0
I0002747,O000610,P00014,2,1009.52,10
I0002748,O000220,P00120,2,259.14,10
I0002749,O000956,P00102,5,3874.88,15
I0002750,O000215,P00425,1,725.4,25
I0002751,O000727,P00398,2,4272.29,15
I0002752,O000530,P00053,5,6060.64,20
I0002753,O001073,P00292,4,2044.01,5
I0002754,O000158,P00010,1,1900.98,10
I0002755,O000692,P00349,2,3408.5,20
I0002756,O000968,P00123,1,1541.85,15
I0002757,O001071,P00542,4,8038.44,10
I0002758,O001227,P00141,4,6635.74,20
I0002759,O000230,P00233,4,5710.42,0
I0002760,O001132,P00437,1,319.02,0
I0002761,O000266,P00482,2,3318.71,20
I0002762,O000986,P00394,3,524.09,0
I0002763,O000994,P00549,2,2724.73,0
I0002764,O000859,P00042,4,7091.3,0
I0002765,O000588,P00008,2,6312.96,20
I0002766,O000954,P00376,3,254.36,15
I0002767,O000348,P00033,1,1295.15,20
I0002768,O000277,P00301,2,1737.53,10
I0002769,O000249,P00191,2,4864.2,0
I0002770,O001370,P00394,5,581.54,15
I0002771,O000532,P00361,4,2132.39,10
I0002772,O000907,P00021,4,2653.82,5
I0002773,O001270,P00068,4,6015.52,0
I0002774,O000184,P00374,2,6653.38,20
I0002775,O000611,P00119,4,7876.63,10
I0002776,O000984,P00075,1,2364.53,0
I0002777,O000096,P00203,3,1605.9,25
I0002778,O000321,P00536,3,4061.33,0
I0002779,O001103,P00116,5,7955.52,15
I0002780,O001110,P00141,3,6863.69,15
I0002781,O000049,P00068,2,4495.2,0
I0002782,O000153,P00436,5,1385.85,5
I0002783,O000302,P00235,1,5577.78,0
I0002784,O000747,P00387,4,4508.69,20
I0002785,O000828,P00398,3,4318.73,0
I0002786,O000676,P00237,5,136.49,15
I0002787,O000007,P00093,1,3789.97,25
I0002788,O001022,P00122,3,6753.59,25
I0002789,O001036,P00160,4,5840.91,15
I0002790,O000656,P00435,1,5669.2,15
I0002791,O000228,P00346,3,4149.55,25
I0002792,O001010,P00079,4,3469.84,0
I0002793,O001213,P00138,2,3137.87,15
I0002794,O000202,P00510,5,2316.38,5
I0002795,O001310,P00159,4,3552.07,20
I0002796,O000466,P00473,2,2231.26,0
I0002797,O000600,P00158,3,6623.98,20
I0002798,O000866,P00379,3,4280.41,10
I0002799,O000734,P00145,1,2297.53,0
I0002800,O000417,P00028,4,3907.8,15
I0002801,O000741,P00475,1,6129.45,5
I0002802,O001314,P00493,5,5683.77,10
I0002803,O000201,P00063,2,843.21,5
I0002804,O000033,P00234,5,3375.34,10
I0002805,O000618,P00304,1,4793.36,5
I0002806,O000786,P00471,2,5958.22,15
I0002807,O000532,P00177,3,4050.69,10
I0002808,O000303,P00541,4,2716.44,0
I0002809,O000094,P00529,3,523.56,10
I0002810,O000022,P00257,2,5122.98,10
I0002811,O000980,P00212,2,3542.46,25
I0002812,O000427,P00212,3,3279.12,10
I0002813,O000284,P00488,4,6413.63,0
I0002814,O000884,P00224,5,489.71,25
I0002815,O000107,P00487,5,5864.61,20
I0002816,O001059,P00031,3,6910.17,15
I0002817,O001392,P00403,5,2316.29,0
I0002818,O000482,P00343,3,796.89,5
I0002819,O001237,P00027,5,7894.75,10
I0002820,O000857,P00205,5,7957.95,5
I0002821,O000528,P00461,4,1026.45,5
I0002822,O000843,P00197,3,3982.74,20
I0002823,O001220,P00486,5,1820.62,10
I0002824,O000522,P00348,3,157.63,25
I0002825,O000057,P00079,5,3338.35,25
I0002826,O000302,P00540,3,5058.32,10
I0002827,O000267,P00216,4,3133.05,0
I0002828,O000361,P00185,1,1259.89,20
I0002829,O000212,P00151,4,2638.39,0
I0002830,O001334,P00476,3,6514.04,10
I0002831,O000219,P00124,4,4169.59,0
I0002832,O001264,P00302,2,7189.38,5
I0002833,O000550,P00117,3,7668.15,10
I0002834,O000768,P00239,1,3812.58,0
I0002835,O000017,P00436,5,1087.05,25
I0002836,O000061,P00184,2,1848.69,20
I0002837,O001126,P00424,5,5931.25,5
I0002838,O000551,P00189,4,6243.5,0
I0002839,O001119,P00063,4,686.75,0
I0002840,O000040,P00462,4,1557.89,25
I0002841,O000398,P00083,4,5635.58,25
I0002842,O000023,P00041,3,1906.74,5
I0002843,O000379,P00204,2,431.41,10
I0002844,O000573,P00188,3,3190.34,0
I0002845,O000328,P00116,4,7115.74,25
I0002846,O000495,P00455,4,2178.02,0
I0002847,O000067,P00228,5,4307.38,25
I0002848,O000125,P00333,3,2835.7,5
I0002849,O001237,P00333,1,2918.17,15
I0002850,O000947,P00231,2,1978.11,25
I0002851,O001108,P00506,2,4188.85,0
I0002852,O000456,P00121,4,4181.74,0
I0002853,O000880,P00306,5,3951.09,25
I0002854,O000927,P00441,4,6117.81,5
I0002855,O000341,P00176,4,4668.56,5
I0002856,O001205,P00365,2,2291.21,15
I0002857,O000928,P00383,1,5082.27,15
I0002858,O000006,P00446,3,5197.29,10
I0002859,O000045,P00373,4,4478.24,15
I0002860,O001158,P00011,1,423.57,25
I0002861,O000096,P00176,5,3960.75,25
I0002862,O000613,P00080,3,8564.02,0
I0002863,O000531,P00034,3,1501.96,0
I0002864,O000322,P00231,2,1720.13,0
I0002865,O000355,P00254,2,3629.17,0
I0002866,O000138,P00251,3,1937.64,25
I0002867,O000705,P00384,3,841.16,0
I0002868,O000464,P00117,5,8079.41,5
I0002869,O000463,P00337,1,4515.4,15
I0002870,O001148,P00517,5,5263.06,25
I0002871,O000397,P00214,5,2937.83,0
I0002872,O000604,P00198,2,4710.26,10
I0002873,O000874,P00168,5,3840.03,25
I0002874,O001156,P00028,3,5207.41,15
I0002875,O000259,P00237,1,173.11,25
I0002876,O000186,P00276,3,5050.01,15
I0002877,O000683,P00059,4,3223.81,10
I0002878,O001232,P00321,5,480.14,0
I0002879,O000498,P00121,2,5283.99,10
I0002880,O000986,P00203,1,1325.91,15
I0002881,O000328,P00381,3,4378.48,0
I0002882,O001220,P00394,2,583.96,5
I0002883,O000417,P00096,5,1055.96,5
I0002884,O000272,P00101,5,613.38,10
I0002885,O000205,P00078,2,1359.12,0
I0002886,O000868,P00411,2,7673.82,5
I0002887,O000310,P00485,3,299.74,15
I0002888,O000785,P00409,3,1136.9,0
I0002889,O000872,P00027,5,6039.15,25
I0002890,O000010,P00235,1,6825.98,0
I0002891,O000646,P00546,3,6023.33,5
I0002892,O000341,P00063,2,917.29,0
I0002893,O000680,P00363,2,1541.04,5
I0002894,O000430,P00097,3,4340.76,0
I0002895,O001311,P00103,5,6254.51,0
I0002896,O000905,P00051,5,2343.5,15
I0002897,O000535,P00473,2,2012.4,0
I0002898,O000269,P00384,3,634.76,0
I0002899,O000484,P00514,5,8121.44,5
I0002900,O000225,P00330,5,5206.34,20
I0002901,O001112,P00008,3,6154.51,0
I0002902,O001299,P00442,4,845.34,15
I0002903,O000481,P00204,2,492.95,15
I0002904,O000196,P00441,3,6022.88,15
I0002905,O000697,P00059,2,2890.94,15
I0002906,O000564,P00297,4,922.22,15
I0002907,O000736,P00342,5,852.59,15
I0002908,O000352,P00197,5,4831.92,5
I0002909,O000277,P00448,4,6484.51,0
I0002910,O000546,P00019,5,1107.07,0
I0002911,O000625,P00173,3,3940.18,25
I0002912,O000165,P00327,3,1441.07,10
I0002913,O000326,P00173,5,2927.68,25
I0002914,O000218,P00359,1,1977.45,5
I0002915,O000615,P00416,2,1410.32,15
I0002916,O001207,P00422,2,4223.6,0
I0002917,O000348,P00014,1,965.92,0
I0002918,O000589,P00281,1,2381.72,0
I0002919,O001241,P00012,1,5034.82,10
I0002920,O000909,P00404,2,1735.6,10
I0002921,O000538,P00409,1,1577.88,5
I0002922,O000740,P00054,5,5474.97,0
I0002923,O000584,P00069,4,2164.75,0
I0002924,O000154,P00238,5,1343.66,25
I0002925,O000450,P00087,5,3130.7,25
I0002926,O001269,P00206,5,6312.53,0
I0002927,O000192,P00306,4,4003.55,15
I0002928,O000012,P00228,4,4234.15,10
I0002929,O000295,P00022,5,5731.46,20
I0002930,O000820,P00039,3,3861.96,0
I0002931,O000971,P00429,1,1905.53,25
I0002932,O000577,P00133,4,6451.64,15
I0002933,O000031,P00363,1,1683.6,0
I0002934,O000410,P00475,2,5839.22,0
I0002935,O001350,P00456,4,5495.11,0
I0002936,O000406,P00114,2,2023.75,0
I0002937,O000531,P00013,5,1731.62,0
I0002938,O000282,P00446,3,6314.65,20
I0002939,O000715,P00102,4,3193.17,25
I0002940,O000403,P00295,1,7033.64,10
I0002941,O001072,P00482,4,2708.88,10
I0002942,O000427,P00033,4,1362.91,15
I0002943,O001278,P00300,2,6302.19,25
I0002944,O000143,P00285,4,5781.94,25
I0002945,O001048,P00349,1,3435.94,0
I0002946,O001270,P00089,4,7172.85,0
I0002947,O000375,P00177,3,2984.28,0
I0002948,O000449,P00294,5,2205.93,5
I0002949,O001017,P00274,1,3622.64,5
I0002950,O000687,P00354,4,1289.9,15
I0002951,O000524,P00399,5,1324.41,25
I0002952,O000736,P00012,2,5355.26,25
I0002953,O000462,P00549,3,2770.93,25
I0002954,O001146,P00141,4,6172.67,5
I0002955,O000406,P00479,2,1022.71,20
I0002956,O001338,P00273,1,3456.36,0
I0002957,O001026,P00348,2,209.89,20
I0002958,O000549,P00321,4,399.27,10
I0002959,O000658,P00286,2,1855.97,15
I0002960,O001192,P00017,1,3435.91,10
I0002961,O000537,P00547,1,6335.76,0
I0002962,O001327,P00313,4,5064.78,20
I0002963,O000455,P00097,3,3919.13,15
I0002964,O000435,P00269,3,4218.87,10
I0002965,O001111,P00385,1,4286.58,25
I0002966,O000526,P00360,4,5268.65,25
I0002967,O001392,P00479,2,1169.52,25
I0002968,O001134,P00240,4,1754.49,25
I0002969,O001350,P00069,3,1878.45,20
I0002970,O000764,P00090,5,265.99,20
I0002971,O000306,P00035,1,3546.34,20
I0002972,O000226,P00171,5,2068.82,15
I0002973,O000084,P00316,3,6697.77,20
I0002974,O000595,P00395,1,1192.29,5
I0002975,O000069,P00422,4,3576.37,0
I0002976,O000910,P00234,2,2756.14,10
I0002977,O000433,P00522,2,5566.42,10
I0002978,O000046,P00451,2,4965.52,10
I0002979,O000278,P00124,5,3756.75,0
I0002980,O000974,P00431,4,2224.48,20
I0002981,O001259,P00288,1,3862.81,15
I0002982,O001326,P00463,5,2444.45,5
I0002983,O000675,P00224,5,481.47,25
I0002984,O000965,P00048,4,6015.03,15
I0002985,O000624,P00425,2,673.88,0
I0002986,O001032,P00528,5,4122.25,10
I0002987,O001306,P00025,3,1627.06,0
I0002988,O000283,P00310,5,2169.28,0
I0002989,O000538,P00467,1,833.89,15
I0002990,O001117,P00433,1,8574.24,20
I0002991,O000834,P00454,1,554.32,0
I0002992,O000824,P00063,1,936.91,15
I0002993,O000393,P00016,4,2267.84,15
I0002994,O001261,P00182,5,5113.47,15
I0002995,O001005,P00550,2,898.73,0
I0002996,O000418,P00429,3,1775.53,0
I0002997,O000938,P00475,1,7037.62,0
I0002998,O000631,P00547,4,6190.6,0
I0002999,O000598,P00415,5,2421.96,0
I0003000,O000179,P00549,2,3115.85,0
I0003001,O001311,P00335,3,1763.87,0
I0003002,O000735,P00116,3,7703.96,15
I0003003,O000055,P00429,4,1917.22,15
I0003004,O001264,P00184,1,1492.47,15
I0003005,O000005,P00450,2,3318.24,15
I0003006,O000557,P00544,2,4384.5,15
I0003007,O000112,P00285,2,6305.56,25
I0003008,O001104,P00078,4,1156.49,10
I0003009,O000792,P00515,1,905.04,20
I0003010,O001389,P00278,2,4844.06,20
I0003011,O000107,P00541,5,1974.27,20
I0003012,O001348,P00259,5,1929.1,25
I0003013,O000673,P00524,1,5694.58,10
I0003014,O000975,P00048,1,4491.22,15
I0003015,O001292,P00160,4,4759.98,10
I0003016,O000064,P00050,2,6571.17,15
I0003017,O001312,P00033,5,1415.77,25
I0003018,O000327,P00068,4,5371.54,15
I0003019,O000850,P00170,5,2416.0,20
I0003020,O001079,P00304,3,4454.42,0
I0003021,O000302,P00020,4,1860.18,20
I0003022,O000377,P00348,5,192.89,10
I0003023,O000155,P00283,1,6272.85,0
I0003024,O000231,P00434,5,6010.13,10
I0003025,O000968,P00113,2,6471.14,0
I0003026,O000068,P00016,5,1949.54,25
I0003027,O001280,P00018,2,3479.79,0
I0003028,O000399,P00180,4,7763.22,5
I0003029,O000448,P00288,3,4456.59,15
I0003030,O001315,P00391,2,493.29,15
I0003031,O000167,P00497,1,4054.11,20
I0003032,O000611,P00303,2,3228.07,5
I0003033,O001222,P00221,4,2934.25,0
I0003034,O000940,P00160,2,4896.44,0
I0003035,O000546,P00188,5,3449.6,10
I0003036,O001250,P00061,2,1949.22,25
I0003037,O000271,P00460,1,1312.65,5
I0003038,O000652,P00249,4,636.02,25
I0003039,O000721,P00316,1,5847.0,20
I0003040,O001027,P00436,3,1356.22,20
I0003041,O000753,P00546,4,5822.85,5
I0003042,O000820,P00017,2,3492.82,5
I0003043,O000301,P00523,5,4501.71,25
I0003044,O000510,P00463,4,2454.89,5
I0003045,O000312,P00410,4,2402.56,0
I0003046,O000079,P00237,4,145.57,25
I0003047,O001280,P00475,5,7635.63,10
I0003048,O000151,P00291,5,3685.61,15
I0003049,O000993,P00318,5,3101.51,25
I0003050,O000104,P00179,2,2680.83,0
I0003051,O000378,P00538,4,5606.56,10
I0003052,O000787,P00132,1,6928.78,0
I0003053,O001195,P00465,5,3328.25,0
I0003054,O001250,P00354,4,1377.15,15
I0003055,O001236,P00159,5,4846.59,20
I0003056,O000657,P00254,2,4976.5,20
I0003057,O001139,P00489,4,1030.31,20
I0003058,O001252,P00508,4,3348.88,25
I0003059,O000617,P00445,1,6192.41,5
I0003060,O000101,P00538,2,6531.94,25
I0003061,O000506,P00258,5,3533.47,0
I0003062,O001228,P00541,2,1957.07,0
I0003063,O000061,P00413,1,111.41,0
I0003064,O000102,P00297,3,1188.95,20
I0003065,O000301,P00478,4,6876.11,20
I0003066,O001336,P00069,3,2176.46,25
I0003067,O001156,P00035,3,2993.9,5
I0003068,O000419,P00122,1,7021.37,15
I0003069,O000312,P00508,3,4441.82,25
I0003070,O000068,P00482,2,2971.99,15
I0003071,O001375,P00446,3,5122.19,0
I0003072,O000024,P00139,3,4655.07,20
I0003073,O001063,P00155,1,184.29,5
I0003074,O001168,P00238,1,1922.18,10
I0003075,O000210,P00439,5,7487.75,5
I0003076,O001165,P00411,2,7902.81,25
I0003077,O000824,P00035,3,3663.65,0
I0003078,O001350,P00088,4,4425.98,20
I0003079,O001261,P00003,4,5290.58,0
I0003080,O001172,P00539,4,2685.15,10
I0003081,O000014,P00157,3,5052.84,25
I0003082,O000528,P00315,4,2591.39,0
I0003083,O000149,P00326,2,7045.7,10
I0003084,O000199,P00324,4,5989.7,10
I0003085,O000403,P00502,4,3396.98,0
I0003086,O000128,P00509,3,1883.71,0
I0003087,O000301,P00184,1,1718.91,25
I0003088,O000407,P00073,5,4352.09,0
I0003089,O000083,P00216,4,2794.2,20
I0003090,O000636,P00189,3,5692.08,10
I0003091,O001248,P00294,5,1804.3,5
I0003092,O000053,P00506,4,3577.99,15
I0003093,O000462,P00426,2,6030.04,0
I0003094,O000847,P00006,4,4726.67,25
I0003095,O001290,P00074,4,3095.79,20
I0003096,O000990,P00366,1,6365.18,20
I0003097,O001215,P00171,5,2414.49,5
I0003098,O000395,P00361,4,2642.01,0
I0003099,O000726,P00076,5,7278.6,5
I0003100,O000162,P00355,5,4880.45,25
I0003101,O000926,P00098,3,1389.32,20
I0003102,O000510,P00402,3,6050.98,0
I0003103,O001325,P00408,1,527.42,10
I0003104,O000584,P00003,1,4418.11,0
I0003105,O000654,P00013,3,2194.03,0
I0003106,O000510,P00283,1,6753.26,25
I0003107,O000167,P00154,2,6628.36,0
I0003108,O000784,P00215,5,3526.19,0
I0003109,O001053,P00041,2,1537.49,25
I0003110,O001287,P00409,3,1606.83,20
I0003111,O001094,P00022,4,5915.61,0
I0003112,O000323,P00402,3,6064.48,5
I0003113,O000579,P00093,4,4386.69,20
I0003114,O000485,P00212,2,2817.21,10
I0003115,O000114,P00136,2,4387.85,15
I0003116,O000540,P00480,3,7122.9,15
I0003117,O000885,P00520,1,1412.45,15
I0003118,O001222,P00495,1,1864.09,20
I0003119,O001260,P00121,5,3726.88,25
I0003120,O000162,P00289,2,3905.27,20
I0003121,O000776,P00149,4,1262.64,5
I0003122,O000694,P00283,5,6640.9,5
I0003123,O000494,P00167,4,4757.97,0
I0003124,O001344,P00115,5,3488.78,5
I0003125,O000301,P00466,2,1675.63,0
I0003126,O000975,P00482,1,2841.22,5
I0003127,O000607,P00373,3,5119.34,20
I0003128,O001391,P00059,5,3388.27,25
I0003129,O000164,P00141,2,5874.53,0
I0003130,O000151,P00297,4,1265.38,15
I0003131,O001181,P00348,2,165.92,25
I0003132,O000836,P00498,4,1649.43,10
I0003133,O000670,P00185,2,1565.5,15
I0003134,O000745,P00385,1,3476.19,0
I0003135,O000151,P00142,4,795.05,5
I0003136,O000766,P00017,2,3071.63,15
I0003137,O000443,P00460,1,1307.51,15
I0003138,O000678,P00411,1,7870.45,0
I0003139,O000086,P00403,2,2484.77,0
I0003140,O000760,P00445,1,5966.47,20
I0003141,O001326,P00544,1,5172.78,5
I0003142,O001117,P00009,5,3642.98,0
I0003143,O000090,P00222,5,5649.61,0
I0003144,O001309,P00061,2,1663.89,5
I0003145,O001246,P00139,1,4520.75,0
I0003146,O000760,P00205,4,7453.63,20
I0003147,O000230,P00376,2,228.4,25
I0003148,O000086,P00192,4,3930.21,20
I0003149,O000089,P00547,4,5057.88,10
I0003150,O000605,P00358,4,2074.62,5
I0003151,O000281,P00280,5,716.03,5
I0003152,O000675,P00289,3,4154.04,0
I0003153,O000034,P00128,5,4015.22,0
I0003154,O001289,P00399,3,1271.27,0
I0003155,O000677,P00291,3,4150.84,10
I0003156,O001223,P00161,2,1279.34,5
I0003157,O001011,P00153,1,844.43,0
I0003158,O000779,P00323,4,2717.66,25
I0003159,O000861,P00419,1,3626.53,5
I0003160,O000917,P00434,1,4443.64,10
I0003161,O000832,P00158,4,5483.96,0
I0003162,O000750,P00362,1,6387.57,0
I0003163,O000408,P00073,3,4637.99,0
I0003164,O001392,P00452,2,1205.18,0
I0003165,O000193,P00434,4,5118.97,0
I0003166,O000902,P00356,5,2792.6,5
I0003167,O000524,P00133,2,6695.45,0
I0003168,O000669,P00252,5,2653.73,15
I0003169,O000769,P00272,1,1616.58,20
I0003170,O000199,P00375,2,260.67,5
I0003171,O000112,P00479,5,942.87,10
I0003172,O000164,P00127,5,6569.44,15
I0003173,O000891,P00545,4,6330.84,5
I0003174,O000440,P00415,5,2727.21,10
I0003175,O000482,P00127,5,5227.05,5
I0003176,O001285,P00507,3,2840.37,10
I0003177,O000015,P00406,5,4512.22,10
I0003178,O000498,P00051,2,2823.21,20
I0003179,O000182,P00490,4,502.02,0
I0003180,O001155,P00007,1,2841.35,0
I0003181,O001002,P00369,4,577.58,0
I0003182,O000982,P00148,5,773.98,20
I0003183,O001159,P00137,2,5038.84,10
I0003184,O000082,P00297,3,979.92,15
I0003185,O000492,P00137,3,4643.56,25
